shortCode,url,timestamp,videoPlayCount,videoViewCount,likesCount,commentsCount,machineTerms,empanadaTerms,caption,firstComment,displayUrl,videoUrl
DXA_aB6Df27,https://www.instagram.com/reel/DXA_aB6Df27/,2026-04-12T02:51:56.000Z,10882,5806,106,8,m[aá]quina,ma[ií]z,Masa 100% maiz… Sin Gluten Sin conservantes Sin Aditivos La hacemos de manera Artesanal… Todos nuestros productos especial para ti…,La. Quiero. Para. Aser. Arepa. Pelada,https://scontent-lga3-3.cdninstagram.com/v/t51.71878-15/670487904_1299625025384272_5305832269771677844_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=scontent-lga3-3.cdninstagram.com&_nc_cat=104&_nc_oc=Q6cZ2gF-r0dLkLRX9ixaZl1_zJUbR_BRtAbYlyFLErmN9IOHpeuHxRtdz1IyONs6G5uX2GzFIYFwOgc8YupvV4jGt8YE&_nc_ohc=5EJF9NOrf2wQ7kNvwGq1sxc&_nc_gid=RJd_BzmXaF8kuW-jiaa45g&edm=APs17CUBAAAA&ccb=7-5&oh=00_Af7JgV8zvP9MoLCJ6EurDDWrItF0XM8-IhQu5mHZQUVPGw&oe=6A02E315&_nc_sid=10d13b,https://scontent-lga3-2.cdninstagram.com/o1/v/t16/f2/m86/AQP819XWK8VI7FnkwZ5Bvzk-02hAz5zx5f4JUcr059KiMcROcR0yceyGdlpOO-EUhYYn750vhSxanxhHpxmt5Stv3mL73t1mHcnbe_k.mp4?stp=dst-mp4&efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuZXhwZXJpbWVudGFsLjcyMC5iYXNlbGluZSJ9&_nc_cat=100&vs=26648231631451904_223723320&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC9BQTRBNjM3OTQzNDMxQTg4MzUwQTIzODFFMkQwQTQ5N192aWRlb19kYXNoaW5pdC5tcDQVAALIARIAFQIYUWlnX3hwdl9wbGFjZW1lbnRfcGVybWFuZW50X3YyLzRGNDBGM0RDQjcwQTU5N0U1NTMzNkRDMUYxNkQwOUIzX2F1ZGlvX2Rhc2hpbml0Lm1wNBUCAsgBEgAoABgAGwAVAAAm5tm1%2F4Xb5D8VAigCQzMsF0A3xBiTdLxqGBJkYXNoX2Jhc2VsaW5lXzFfdjERAHX%2BB2XmnQEA&_nc_rid=69d6fefc15&ccb=9-4&oh=00_Af5l_qnmPhpj2lfBZ9lHSk3k8lhGEY7sDRjxswkNrqufaA&oe=69FEC1F3&_nc_sid=10d13b
DQMHtGbjqaQ,https://www.instagram.com/reel/DQMHtGbjqaQ/,2025-10-24T10:57:23.000Z,8160,5142,67,4,m[aá]quina,,Nuestra primera máquina… Y aún después de 4 años sigue con nosotros recomendada 100% para tu negocio o emprendimiento…,Qué precio tiene esta máquina gracias,https://scontent-atl3-2.cdninstagram.com/v/t51.71878-15/569123922_1166828015513436_5443200289348051238_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=scontent-atl3-2.cdninstagram.com&_nc_cat=100&_nc_oc=Q6cZ2gEbKGx-K8zTEuwxZcLuK5Plva9PsCSLHIK676hJ2IP9_j-gyufj9ESdnUYYTn6lvC8&_nc_ohc=MvusCXiVITUQ7kNvwFqNOuw&_nc_gid=N9fmfKaGa3H-dsJo7lpzJg&edm=APs17CUBAAAA&ccb=7-5&oh=00_Af7WJpN_SVkUKLFGqNW8MIv1Qiw_Tnngd3rPIKu_T-2Ipg&oe=6A02E36B&_nc_sid=10d13b,https://scontent-atl3-3.cdninstagram.com/o1/v/t16/f2/m86/AQMHT9mZdYFqW1reEmv3hY3UtVjaF0bJtkrBQlfhrCEHllMv3n9650JCkMQu2efdM0lSZgJucq3PSRUxOXm6FKad8HwxEegqVBpVdpc.mp4?stp=dst-mp4&efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuNzIwLmJhc2VsaW5lIn0&_nc_cat=108&vs=1911682043107985_2665022724&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC9EMDQ5NDAzMDkyNkQwNkJDM0FGRjI5Njk0NTBFRDA5M192aWRlb19kYXNoaW5pdC5tcDQVAALIARIAFQIYRmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC84MTI3NjMwNTE2Nzg0MjBfMTk0MTg2MTIwMDkwMzQwOTAwOC5tcDQVAgLIARIAKAAYABsAFQAAJubrucSsv9c%2FFQIoAkMzLBdAMuZmZmZmZhgSZGFzaF9iYXNlbGluZV8xX3YxEQB1%2Fgdl5p0BAA%3D%3D&_nc_rid=2b9efefcf9&ccb=9-4&oh=00_Af55BgaG6m_ulGbI_RPwgNstoCz6JT5jhUCLa7Hl7tpFWw&oe=69FEC0A1&_nc_sid=10d13b
DV46q10jT92,https://www.instagram.com/reel/DV46q10jT92/,2026-03-15T03:04:41.000Z,7110,3105,91,1,m[aá]quina,,"Puede parecer cámara rápida, pero esto es pasión en tiempo real: trabajo, cariño y ganas de crear. Cuando amas lo que haces, te vuelves imparable — y ninguna máquina lo suple. 🤍⚙️",,https://scontent-lga3-3.cdninstagram.com/v/t51.71878-15/653377291_1317270583574980_2082332897875807975_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=scontent-lga3-3.cdninstagram.com&_nc_cat=104&_nc_oc=Q6cZ2gHgjog74QEQUsKKIX4C8sW6iHcC8PFFf00ugk150HUsls1wptLLv-y--kp4v22hmh9CwHk0lgh8DPkYNQTJv-Ss&_nc_ohc=FEduWx8m10EQ7kNvwHrgLE5&_nc_gid=kVFCndL3ZDFaC7YQgMFgng&edm=APs17CUBAAAA&ccb=7-5&oh=00_Af7DcxdnDG6-EEdObsYJ8spsohN73QwtfBPc240mGRDkgQ&oe=6A02D161&_nc_sid=10d13b,https://scontent-lga3-2.cdninstagram.com/o1/v/t16/f2/m69/AQMftNO6MnWiNNmLsAdQ4qldikxLh0IFYxkYj_L12jZ0zMb_N7-RunPh-8AXnG5fuy5xA7gGi5eB3vNl1rJrGrnt.mp4?stp=dst-mp4&efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuNzIwLmJhc2VsaW5lIn0&_nc_cat=105&vs=2461806197564646_3440119816&_nc_vs=HBksFQIYOnBhc3N0aHJvdWdoX2V2ZXJzdG9yZS9HQWkxc1Nabk9vNlZjeG9HQUdSY21qdzdMN3h4YnNwVEFRQUYVAALIARIAFQIYUWlnX3hwdl9wbGFjZW1lbnRfcGVybWFuZW50X3YyLzI0NENDQTlEMDcyMjMyNzAxRjc3MTM1QTgwRDc5NEE3X2F1ZGlvX2Rhc2hpbml0Lm1wNBUCAsgBEgAoABgAGwAVAAAm5qrQqrbE4T8VAigCQzMsF0AvzMzMzMzNGBJkYXNoX2Jhc2VsaW5lXzFfdjERAHX%2BB2XmnQEA&_nc_rid=0496f83a96&ccb=9-4&oh=00_Af6zD5fnNXz3ph1m-YjNrMidCHqqOjho9ncO0HN9ZN7k9g&oe=69FED0B0&_nc_sid=10d13b
DUg68fdgY7W,https://www.instagram.com/reel/DUg68fdgY7W/,2026-02-08T22:53:42.000Z,6318,2779,161,6,m[aá]quina,,Tenemos promociones toda la semana… Bowl especial de 20 piezas 2 refrescos salsa en $25 Bandeja de 50 piezas 4 refrescos 1 salsa en $45 Bandeja de 100 piezas 4 refrescos 1 salsa grande en $85 Promoción válida hasta el 15 febrero,Felicitaciones Saludos desde Caracas Venezuela que continúen los éxitos para ti y tu gran negocio,https://scontent-iad6-1.cdninstagram.com/v/t51.82787-15/629278265_18073279064620785_7205740310833568689_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=scontent-iad6-1.cdninstagram.com&_nc_cat=109&_nc_oc=Q6cZ2gF1Gdze51u4xhiJn8wq9gJZLBmKtgRxwt6NSVDJOU6EGF2PdyCqZcIYdjSs_FlY398&_nc_ohc=y4OlDWDW2MkQ7kNvwE-3rXK&_nc_gid=itmUDMBsRHAX_h0Mjuy5fA&edm=APs17CUBAAAA&ccb=7-5&oh=00_Af4oZQZebbca7Rvdn787j1Qzb77TpBlXJST8Iz7Jfk8PBw&oe=6A02DC9D&_nc_sid=10d13b,https://scontent-iad3-1.cdninstagram.com/o1/v/t2/f2/m86/AQNV0klnyANXpGgV7EqN111TnzyACt2C-nyqIHUuZ6qpLRu6bihSWmCoIyw09XkwReHBKffZejjYp3jwunjkbpLh1QD4-EPnI30Q9An3mY5Tus2-BIpQLqs97uM-gPRgUixXIi3coHkYuLL3JYTD7LE.mp4?strext=1&_nc_cat=110&_nc_sid=5e9851&_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_ohc=qyB67Rt4SPgQ7kNvwFmKdw6&efg=eyJ2ZW5jb2RlX3RhZyI6Inhwdl9wcm9ncmVzc2l2ZS5JTlNUQUdSQU0uQ0xJUFMuQzMuNzIwLmRhc2hfYmFzZWxpbmVfMV92MSIsInhwdl9hc3NldF9pZCI6MTc5Mzk1NDk0NDIxMTk5ODcsImFzc2V0X2FnZV9kYXlzIjo4NywidmlfdXNlY2FzZV9pZCI6MTAxMDIsImR1cmF0aW9uX3MiOjMxNywidXJsZ2VuX3NvdXJjZSI6Ind3dyJ9&ccb=17-1&vs=d0dbcecfe0ea4cd7&_nc_vs=HBksFQIYcmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC9FODRDMTMyQTEyOTgwRDQyNzU0MkNGRTA4RDk4MDY5N193YXNfbGl2ZV9yZW11eF9kYXNoX29pbF9ub19hdWRpby12aWRlb19vdXRwdXRfZGFzaBUAAsgBEgAVAhh-aWdfeHB2X3JlZWxzX3Blcm1hbmVudF9zcl9wcm9kLzlDNDUyRTNCREZBMDU1NUEwRDNBNTY2Qjg1NzQ0OTg1X3dhc19saXZlX3JlbXV4X2Rhc2hfb2lsX3dpdGhfbGl2ZV90b192b2RfbWFwLWF1ZGlvX291dHB1dF9kYXNoFQICyAESACgAGAAbAogHdXNlX29pbAExEnByb2dyZXNzaXZlX3JlY2lwZQExFQAAJubk7P6a-90_FQIoAkMzLBdAc9PXCj1wpBgSZGFzaF9iYXNlbGluZV8xX3YxEQB1_gdl7J0BAA&_nc_gid=itmUDMBsRHAX_h0Mjuy5fA&_nc_zt=28&_nc_ss=7a22e&oh=00_Af4BDjsTzoiIv5lqIqtpU4GyNnYaOrXT0hgep6HkIAEg4Q&oe=69FEBD88
DVumYTYDf-c,https://www.instagram.com/reel/DVumYTYDf-c/,2026-03-11T03:00:18.000Z,5927,2711,88,8,"m[aá]quina, m[aá]quinas",,"Un Día de producción… Para los que no creen que usamos las dos máquinas 😉 y que son parte importante de nuestro negocio… nos han hecho crecer, así como ustedes mis seguidores que siempre nos han apoyado… Con Dios todo es posible jamás dejen de soñar… gracias por apoyarnos vamos por más, seguimos creciendo…",Cual máquina es mejor?,https://scontent-sjc6-1.cdninstagram.com/v/t51.71878-15/649879581_1426245415175145_1236814098739972857_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=scontent-sjc6-1.cdninstagram.com&_nc_cat=109&_nc_oc=Q6cZ2gHGAw0i1TosKM9KHtUkI9lxGjMrSjZXvbJxLkTkXwUla3cn7uGS5PPdntL7jkn3lw0&_nc_ohc=ssCesLs1o5UQ7kNvwGOXKov&_nc_gid=H31ItpnP8EzyWNzPj6vGJg&edm=APs17CUBAAAA&ccb=7-5&oh=00_Af5n98oFQ8h2QvD8iPFNKoDP0GVgkxTYjzuF5PKbrdbOnQ&oe=6A02E217&_nc_sid=10d13b,https://scontent-sjc3-1.cdninstagram.com/o1/v/t16/f2/m69/AQPvdYPsqQcBpoSDAiNqJUhwCrhSxmfWZr31q-Dy5hTOy_feZrmjjDoIwWelWXDsQ1aADNS7-c8w7irea4semGzC.mp4?stp=dst-mp4&efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuZXhwZXJpbWVudGFsLjcyMC5iYXNlbGluZSJ9&_nc_cat=103&vs=939224695261471_620052355&_nc_vs=HBksFQIYOnBhc3N0aHJvdWdoX2V2ZXJzdG9yZS9HTVY4a1NiNk0tZEhDVDhEQU1tWHpSM3NyWm9aYnNwVEFRQUYVAALIARIAFQIYUWlnX3hwdl9wbGFjZW1lbnRfcGVybWFuZW50X3YyLzNBNEUxQ0FCNzUzQzRERUNBMzYxNUIxQTI0MTg3NUJEX2F1ZGlvX2Rhc2hpbml0Lm1wNBUCAsgBEgAoABgAGwAVAAAm5rXcz6aK4T8VAigCQzMsF0A9szMzMzMzGBJkYXNoX2Jhc2VsaW5lXzFfdjERAHX%2BB2XmnQEA&_nc_rid=96fa59cf65&ccb=9-4&oh=00_Af7XjysdzH1ym-PfSdi_zYNYGVoo8Iz-7Txx8XGEOZp0Pg&oe=69FED3C3&_nc_sid=10d13b
DUcXHsxDdRE,https://www.instagram.com/reel/DUcXHsxDdRE/,2026-02-07T04:25:47.000Z,5920,2590,81,3,equipo,,"Hola a todos! Quiero contarles sobre un nuevo restaurante que acaba de abrir mi amiga Rina, una talentosa chef de la India. Su comida es exquisita, y lo mejor es que ofrece platos sin picante, ideales para quienes, como yo, prefieren disfrutar de sabores deliciosos sin el ardor del picante. He probado su comida y me encantó. Rina y su esposo son los anfitriones perfectos que te harán sentir como en casa. Les invito a que visiten su restaurante, donde encontrarán un ambiente espectacular ideal para celebrar el Día de los Enamorados o simplemente para disfrutar con amigos. ¡Apoyemos a Rina y su equipo y disfrutemos de su maravillosa cocina! 100% recomendado. ¡No se lo pierdan! Vamos a seguirlos @seasonsofindia",Thank you for supporting us!,https://scontent-mia3-1.cdninstagram.com/v/t51.71878-15/629243270_1404389378090802_7866550883916534375_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=scontent-mia3-1.cdninstagram.com&_nc_cat=106&_nc_oc=Q6cZ2gGobpv8Q3r_1CgHdkAQAZD-RaWY8LSs71ftKp9NhbCy37XSXvgPZdNstMh8CNPqEqmw4JcHm1DBZ9n9ZHQEE-op&_nc_ohc=G1m74LDqkMIQ7kNvwF2gdRZ&_nc_gid=u-QZlJ32qLs0byKlBpEX2A&edm=APs17CUBAAAA&ccb=7-5&oh=00_Af4TsyB19AWdDYov1VbdV_uR6dSR2gQq2DMHhUjDtfRYtw&oe=6A02B846&_nc_sid=10d13b,https://scontent-mia3-3.cdninstagram.com/o1/v/t16/f2/m86/AQPqHM6AzvVPs1Rf1Bzr-_x8sFsSUIp2BMzBF4I1UyBM6bpuInigmmZkh92wwh0MNMgEN7qKqxrWozQ0V0RJFj-O_NQuRymy97AKo6k.mp4?stp=dst-mp4&efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuNzIwLmJhc2VsaW5lIn0&_nc_cat=108&vs=1376606634210774_3406186880&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC85NzQxRDA5QkY1NzE3NTYxRUNCMTQ4QjQ3RDI2ODY4NV92aWRlb19kYXNoaW5pdC5tcDQVAALIARIAFQIYUWlnX3hwdl9wbGFjZW1lbnRfcGVybWFuZW50X3YyL0UwNDMzQUQzRUFEN0I4OThFOUM5OTNFRUE2RDEwMzlCX2F1ZGlvX2Rhc2hpbml0Lm1wNBUCAsgBEgAoABgAGwAVAAAm5oiGzoHn3T8VAigCQzMsF0BO8zMzMzMzGBJkYXNoX2Jhc2VsaW5lXzFfdjERAHX%2BB2WWqQEA&_nc_rid=3318fc34c8&ccb=9-4&oh=00_Af7TvdiCw05qUsOmMVkF2BDlIbsEQQ5WCJgplK5BBxdiuQ&oe=69FED200&_nc_sid=10d13b
DVpCYvTjRyw,https://www.instagram.com/reel/DVpCYvTjRyw/,2026-03-08T23:09:11.000Z,4387,1607,91,5,equipo,,"Quiero agradecer primeramente a Dios y a mi compañero Jorge por su entrega y compañía en esta clase magistral: juntos cocinamos más de 25 libras de proteína y compartimos cada secreto para preparar guisos en volumen, con respeto por lo artesanal y lo orgánico. Gracias también a todas las personas que asistieron: su entusiasmo, sus preguntas y sus comentarios tan positivos hicieron de este día una experiencia inolvidable. Nos alegra ver cómo estos cursos ayudan a impulsar emprendimientos y a garantizar productos de calidad, saludables y con cariño. Volveremos a repetirlo porque nos quedó claro que esto apenas comienza: sigamos cocinando, aprendiendo y creando guisos espectaculares que conecten tradición, técnica y pasión. ¡Mil gracias a todos!",👏👏👏👏👏,https://scontent-ord5-2.cdninstagram.com/v/t51.71878-15/647435883_2659376507777525_5974937577800476168_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=scontent-ord5-2.cdninstagram.com&_nc_cat=105&_nc_oc=Q6cZ2gFP8AydVQ7_bYfLQW3ECUTZX0EWeYTl050c5VW4cw92lqyb8mE6m7zHUbHSRICy6kI&_nc_ohc=O2kvQZn5LmEQ7kNvwFnEbMZ&_nc_gid=5Nz9owxhFGc4MXUtbaoV9w&edm=APs17CUBAAAA&ccb=7-5&oh=00_Af6SYiDri3PTlsMWD8Wg-tqin7dn73dYN2C6xEDxfoCqhA&oe=6A02BB62&_nc_sid=10d13b,https://scontent-ord5-3.cdninstagram.com/o1/v/t16/f2/m69/AQNN7XPumhMRVe1yL63t37beZeMXYSlgC-00Gy9W0k2ZAX37nFwYgvytCh-0HVs8obnsCx-C9X7tIQnCdSy-E4hH.mp4?stp=dst-mp4&efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuNzIwLmJhc2VsaW5lIn0&_nc_cat=109&vs=1979219415962330_3538526151&_nc_vs=HBksFQIYOnBhc3N0aHJvdWdoX2V2ZXJzdG9yZS9HT0hqcVNZM0ZVM0RzOG9GQURSUjhXNlNJckVhYnNwVEFRQUYVAALIARIAFQIYUWlnX3hwdl9wbGFjZW1lbnRfcGVybWFuZW50X3YyLzA3NDNFMkZCNkM3QjFCNkU0MkI3RDQ0NDM3QjVFM0FFX2F1ZGlvX2Rhc2hpbml0Lm1wNBUCAsgBEgAoABgAGwAVAAAm5oy1%2FJTr4D8VAigCQzMsF0BQpN0vGp%2B%2BGBJkYXNoX2Jhc2VsaW5lXzFfdjERAHX%2BB2XmnQEA&_nc_rid=f538c9aca8&ccb=9-4&oh=00_Af7_6Mkxj6TUO4OtZfMIA7Ap2kFxmKvWWit9L5i-GnPjBA&oe=69FEBE06&_nc_sid=10d13b
DXsPLrzAUYf,https://www.instagram.com/reel/DXsPLrzAUYf/,2026-04-28T21:58:27.000Z,4137,1607,94,5,"m[aá]quina, m[aá]quinas, equipo",,"Hoy recibimos una nueva máquina de las mismas manos que nos han acompañado durante todo este tiempo y eso significa mucho: no solo es un equipo nuevo, es la continuidad de una relación basada en confianza, compromiso y crecimiento mutuo. Esta máquina representa la evolución de nuestro emprendimiento y una inversión para los años que vienen. Para nosotros las máquinas son aliadas fundamentales: nos permiten mantener la constancia, la eficiencia y, sobre todo, la calidad que nos distingue. Nuestro producto sigue siendo 100% artesanal, y este equipo nos ayuda exactamente a eso —a preservar el proceso manual, respetar los tiempos y garantizar que cada pieza mantenga la misma esencia y nivel de excelencia de siempre. Gracias por creer en este proyecto, por acompañarnos en el camino y por aportar herramientas que nos permiten seguir ofreciendo lo mejor. Brindamos por muchos años más de trabajo, aprendizaje y productos hechos con el mismo corazón de siempre. Gracias.","Como la puedo comprar, gracias.",https://scontent-lga3-2.cdninstagram.com/v/t51.71878-15/685177046_1766531004718872_4485982234556301730_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=scontent-lga3-2.cdninstagram.com&_nc_cat=100&_nc_oc=Q6cZ2gFdzlhb1H2p0jnH1NyvvMNDgrpkWXtcy8DEs1DYYfk3WKMr3mMOq5ex85eEBdeQgtE&_nc_ohc=5f9zP0RW0hgQ7kNvwHpvXKT&_nc_gid=4Ie_jiSf_6fl2sbpKb7Tdw&edm=APs17CUBAAAA&ccb=7-5&oh=00_Af6PcrL4z9nK_PQdvtm9UPBKL3SgkYinjI4EmkMCDkl5FQ&oe=6A02C9C8&_nc_sid=10d13b,https://scontent-lga3-2.cdninstagram.com/o1/v/t16/f2/m86/AQOkc5w1mbDUuAmynum_fKBWCaI30n9oDUq7XORseNga4CEFOcKgNTAm20bbawdnZsOFDnfNGit2E2yravM_fQ3BsbajAqnDvW0qWao.mp4?stp=dst-mp4&efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuNzIwLmJhc2VsaW5lIn0&_nc_cat=107&vs=1283960126655961_135830386&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC9FNTRCQUUxRkQ4N0M2Q0ZBOTY0RjNFOTYzOENEMDk5OV92aWRlb19kYXNoaW5pdC5tcDQVAALIARIAFQIYUWlnX3hwdl9wbGFjZW1lbnRfcGVybWFuZW50X3YyLzE3NEU2MDAzMjcxMTcxRDMyNDVFOUEzNDFGQzcyNTlEX2F1ZGlvX2Rhc2hpbml0Lm1wNBUCAsgBEgAoABgAGwAVAAAm5ovymsPB5j8VAigCQzMsF0BTqIMSbpeNGBJkYXNoX2Jhc2VsaW5lXzFfdjERAHX%2BB2XmnQEA&_nc_rid=f3a6e3b670&ccb=9-4&oh=00_Af5fWfbTPYb1E1QQrjylxzn0x7AUKRhkNFtCAA24gYGwtA&oe=69FEE812&_nc_sid=10d13b
